support,opposition,modal_regime,seed_disagreement,symmetric_fixed_point,lambda_symmetric,lambda_antisymmetric,symmetric_fixed_stable,n_collapse,n_equilibrium,n_lock_in,n_oscillation,n_unresolved,regime_transition_candidate,bifurcation_candidate
-5.0,8.75,collapse,False,0.0064909641,-0.0306319497,0.0564272758,True,7,0,0,0,0,False,False
-5.0,9.0,collapse,False,0.0064808339,-0.0321941633,0.0579494939,True,7,0,0,0,0,False,False
-5.0,9.25,collapse,False,0.0064707503,-0.0337516182,0.0594671369,True,7,0,0,0,0,False,False
-5.0,9.5,collapse,False,0.0064607130,-0.0353043470,0.0609802358,True,7,0,0,0,0,False,False
-5.0,9.75,collapse,False,0.0064507217,-0.0368523817,0.0624888212,True,7,0,0,0,0,False,False
-5.0,10.0,collapse,False,0.0064407759,-0.0383957539,0.0639929232,True,7,0,0,0,0,False,False
-5.0,10.25,collapse,False,0.0064308754,-0.0399344950,0.0654925718,True,7,0,0,0,0,False,False
-5.0,10.5,collapse,False,0.0064210196,-0.0414686360,0.0669877966,True,7,0,0,0,0,False,False
-5.0,10.75,collapse,False,0.0064112084,-0.0429982076,0.0684786268,True,7,0,0,0,0,False,False
-5.0,11.0,collapse,False,0.0064014413,-0.0445232401,0.0699650916,True,7,0,0,0,0,False,False
-5.0,11.25,collapse,False,0.0063917180,-0.0460437636,0.0714472194,True,7,0,0,0,0,False,False
-5.0,11.5,collapse,False,0.0063820381,-0.0475598079,0.0729250388,True,7,0,0,0,0,False,False
-5.0,11.75,collapse,False,0.0063724014,-0.0490714024,0.0743985778,True,7,0,0,0,0,False,False
-5.0,12.0,collapse,False,0.0063628073,-0.0505785761,0.0758678642,True,7,0,0,0,0,False,False
-5.0,12.25,collapse,False,0.0063532557,-0.0520813580,0.0773329255,True,7,0,0,0,0,False,False
-5.0,12.5,collapse,False,0.0063437462,-0.0535797765,0.0787937890,True,7,0,0,0,0,False,False
-5.0,12.75,collapse,False,0.0063342785,-0.0550738599,0.0802504816,True,7,0,0,0,0,False,False
-5.0,13.0,collapse,False,0.0063248522,-0.0565636362,0.0817030301,True,7,0,0,0,0,False,False
-5.0,13.25,collapse,False,0.0063154671,-0.0580491330,0.0831514607,True,7,0,0,0,0,False,False
-5.0,13.5,collapse,False,0.0063061227,-0.0595303777,0.0845957998,True,7,0,0,0,0,False,False
-5.0,13.75,collapse,False,0.0062968189,-0.0610073974,0.0860360732,True,7,0,0,0,0,False,False
-5.0,14.0,collapse,False,0.0062875552,-0.0624802189,0.0874723065,True,7,0,0,0,0,False,False
-4.75,0.0,collapse,False,0.0088850558,0.0352244462,0.0000000000,True,7,0,0,0,0,False,False
-4.75,0.25,collapse,False,0.0088648506,0.0329484940,0.0021965663,True,7,0,0,0,0,False,False
-4.75,0.5,collapse,False,0.0088447839,0.0306829378,0.0043832768,True,7,0,0,0,0,False,False
-4.75,0.75,collapse,False,0.0088248537,0.0284276710,0.0065602318,True,7,0,0,0,0,False,False
-4.75,1.0,collapse,False,0.0088050586,0.0261825888,0.0087275296,True,7,0,0,0,0,False,False
-4.75,1.25,collapse,False,0.0087853969,0.0239475878,0.0108852672,True,7,0,0,0,0,False,False
-4.75,1.5,collapse,False,0.0087658670,0.0217225665,0.0130335399,True,7,0,0,0,0,False,False
-4.75,1.75,collapse,False,0.0087464674,0.0195074250,0.0151724417,True,7,0,0,0,0,False,False
-4.75,2.0,collapse,False,0.0087271964,0.0173020648,0.0173020648,True,7,0,0,0,0,False,False
-4.75,2.25,collapse,False,0.0087080526,0.0151063892,0.0194225004,True,7,0,0,0,0,False,False
-4.75,2.5,collapse,False,0.0086890345,0.0129203027,0.0215338379,True,7,0,0,0,0,False,False
-4.75,2.75,collapse,False,0.0086701406,0.0107437116,0.0236361655,True,7,0,0,0,0,False,False
-4.75,3.0,collapse,False,0.0086513696,0.0085765234,0.0257295701,True,7,0,0,0,0,False,False
-4.75,3.25,collapse,False,0.0086327199,0.0064186470,0.0278141371,True,7,0,0,0,0,False,False
-4.75,3.5,collapse,False,0.0086141902,0.0042699930,0.0298899508,True,7,0,0,0,0,False,False
-4.75,3.75,collapse,False,0.0085957792,0.0021304729,0.0319570940,True,7,0,0,0,0,False,False
-4.75,4.0,collapse,False,0.0085774854,0.0000000000,0.0340156486,True,7,0,0,0,0,False,False
-4.75,4.25,collapse,False,0.0085593076,-0.0021215115,0.0360656950,True,7,0,0,0,0,False,False
-4.75,4.5,collapse,False,0.0085412445,-0.0042341458,0.0381073125,True,7,0,0,0,0,False,False
-4.75,4.75,collapse,False,0.0085232948,-0.0063379862,0.0401405793,True,7,0,0,0,0,False,False
-4.75,5.0,collapse,False,0.0085054572,-0.0084331144,0.0421655722,True,7,0,0,0,0,False,False
-4.75,5.25,collapse,False,0.0084877306,-0.0105196113,0.0441823673,True,7,0,0,0,0,False,False
-4.75,5.5,collapse,False,0.0084701136,-0.0125975562,0.0461910392,True,7,0,0,0,0,False,False
-4.75,5.75,collapse,False,0.0084526051,-0.0146670275,0.0481916617,True,7,0,0,0,0,False,False
-4.75,6.0,collapse,False,0.0084352039,-0.0167281025,0.0501843075,True,7,0,0,0,0,False,False
-4.75,6.25,collapse,False,0.0084179089,-0.0187808573,0.0521690480,True,7,0,0,0,0,False,False
-4.75,6.5,collapse,False,0.0084007188,-0.0208253669,0.0541459539,True,7,0,0,0,0,False,False
-4.75,6.75,collapse,False,0.0083836327,-0.0228617053,0.0561150949,True,7,0,0,0,0,False,False
-4.75,7.0,collapse,False,0.0083666493,-0.0248899455,0.0580765395,True,7,0,0,0,0,False,False
-4.75,7.25,collapse,False,0.0083497676,-0.0269101593,0.0600303555,True,7,0,0,0,0,False,False
-4.75,7.5,collapse,False,0.0083329866,-0.0289224177,0.0619766094,True,7,0,0,0,0,False,False
-4.75,7.75,collapse,False,0.0083163051,-0.0309267906,0.0639153672,True,7,0,0,0,0,False,False
-4.75,8.0,collapse,False,0.0082997221,-0.0329233469,0.0658466938,True,7,0,0,0,0,False,False
-4.75,8.25,collapse,False,0.0082832366,-0.0349121547,0.0677706532,True,7,0,0,0,0,False,False
-4.75,8.5,collapse,False,0.0082668476,-0.0368932809,0.0696873085,True,7,0,0,0,0,False,False
-4.75,8.75,collapse,False,0.0082505542,-0.0388667919,0.0715967220,True,7,0,0,0,0,False,False
-4.75,9.0,collapse,False,0.0082343552,-0.0408327529,0.0734989552,True,7,0,0,0,0,False,False
-4.75,9.25,collapse,False,0.0082182498,-0.0427912282,0.0753940687,True,7,0,0,0,0,False,False
-4.75,9.5,collapse,False,0.0082022369,-0.0447422814,0.0772821224,True,7,0,0,0,0,False,False
-4.75,9.75,collapse,False,0.0081863158,-0.0466859752,0.0791631753,True,7,0,0,0,0,False,False
-4.75,10.0,collapse,False,0.0081704854,-0.0486223714,0.0810372857,True,7,0,0,0,0,False,False
-4.75,10.25,collapse,False,0.0081547448,-0.0505515311,0.0829045110,True,7,0,0,0,0,False,False
-4.75,10.5,collapse,False,0.0081390932,-0.0524735145,0.0847649081,True,7,0,0,0,0,False,False
-4.75,10.75,collapse,False,0.0081235297,-0.0543883811,0.0866185328,True,7,0,0,0,0,False,False
-4.75,11.0,collapse,False,0.0081080533,-0.0562961895,0.0884654406,True,7,0,0,0,0,False,False
-4.75,11.25,collapse,False,0.0080926633,-0.0581969976,0.0903056859,True,7,0,0,0,0,False,False
-4.75,11.5,collapse,False,0.0080773587,-0.0600908627,0.0921393227,True,7,0,0,0,0,False,False
-4.75,11.75,collapse,False,0.0080621389,-0.0619778411,0.0939664042,True,7,0,0,0,0,False,False
-4.75,12.0,collapse,False,0.0080470028,-0.0638579885,0.0957869828,True,7,0,0,0,0,False,False
-4.75,12.25,collapse,False,0.0080319498,-0.0657313601,0.0976011104,True,7,0,0,0,0,False,False
-4.75,12.5,collapse,False,0.0080169790,-0.0675980100,0.0994088383,True,7,0,0,0,0,False,False
-4.75,12.75,collapse,False,0.0080020897,-0.0694579920,0.1012102169,True,7,0,0,0,0,False,False
-4.75,13.0,collapse,False,0.0079872810,-0.0713113590,0.1030052963,True,7,0,0,0,0,False,False
-4.75,13.25,collapse,False,0.0079725522,-0.0731581632,0.1047941257,True,7,0,0,0,0,False,False
-4.75,13.5,collapse,False,0.0079579026,-0.0749984564,0.1065767538,True,7,0,0,0,0,False,False
-4.75,13.75,collapse,False,0.0079433313,-0.0768322895,0.1083532288,True,7,0,0,0,0,False,False
-4.75,14.0,collapse,False,0.0079288378,-0.0786597130,0.1101235982,True,7,0,0,0,0,False,False
-4.5,0.0,collapse,False,0.0114981138,0.0454636288,0.0000000000,True,7,0,0,0,0,False,False
-4.5,0.25,collapse,False,0.0114640399,0.0424973088,0.0028331539,True,7,0,0,0,0,False,False
-4.5,0.5,collapse,False,0.0114302703,0.0395486673,0.0056498096,True,7,0,0,0,0,False,False
-4.5,0.75,collapse,False,0.0113968003,0.0366174680,0.0084501849,True,7,0,0,0,0,False,False
-4.5,1.0,collapse,False,0.0113636251,0.0337034793,0.0112344931,True,7,0,0,0,0,False,False
-4.5,1.25,collapse,False,0.0113307401,0.0308064746,0.0140029430,True,7,0,0,0,0,False,False
-4.5,1.5,collapse,False,0.0112981408,0.0279262320,0.0167557392,True,7,0,0,0,0,False,False
-4.5,1.75,collapse,False,0.0112658229,0.0250625342,0.0194930822,True,7,0,0,0,0,False,False
-4.5,2.0,collapse,False,0.0112337820,0.0222151682,0.0222151682,True,7,0,0,0,0,False,False
-4.5,2.25,collapse,False,0.0112020139,0.0193839254,0.0249221898,True,7,0,0,0,0,False,False
-4.5,2.5,collapse,False,0.0111705146,0.0165686012,0.0276143354,True,7,0,0,0,0,False,False
-4.5,2.75,collapse,False,0.0111392799,0.0137689954,0.0302917900,True,7,0,0,0,0,False,False
-4.5,3.0,collapse,False,0.0111083060,0.0109849116,0.0329547348,True,7,0,0,0,0,False,False
-4.5,3.25,collapse,False,0.0110775891,0.0082161571,0.0356033474,True,7,0,0,0,0,False,False
-4.5,3.5,collapse,False,0.0110471253,0.0054625432,0.0382378023,True,7,0,0,0,0,False,False
-4.5,3.75,collapse,False,0.0110169110,0.0027238847,0.0408582702,True,7,0,0,0,0,False,False
-4.5,4.0,collapse,False,0.0109869426,0.0000000000,0.0434649189,True,7,0,0,0,0,False,False
-4.5,4.25,collapse,False,0.0109572166,-0.0027092890,0.0460579129,True,7,0,0,0,0,False,False
-4.5,4.5,collapse,False,0.0109277294,-0.0054041571,0.0486374135,True,7,0,0,0,0,False,False
-4.5,4.75,collapse,False,0.0108984777,-0.0080847757,0.0512035792,True,7,0,0,0,0,False,False
-4.5,5.0,collapse,False,0.0108694582,-0.0107513131,0.0537565655,True,7,0,0,0,0,False,False
-4.5,5.25,collapse,False,0.0108406677,-0.0134039345,0.0562965249,True,7,0,0,0,0,False,False
-4.5,5.5,collapse,False,0.0108121029,-0.0160428020,0.0588236074,True,7,0,0,0,0,False,False
-4.5,5.75,collapse,False,0.0107837608,-0.0186680747,0.0613379599,True,7,0,0,0,0,False,False
-4.5,6.0,collapse,False,0.0107556382,-0.0212799090,0.0638397269,True,7,0,0,0,0,False,False
-4.5,6.25,collapse,False,0.0107277323,-0.0238784581,0.0663290504,True,7,0,0,0,0,False,False
-4.5,6.5,collapse,False,0.0107000400,-0.0264638729,0.0688060696,True,7,0,0,0,0,False,False
-4.5,6.75,collapse,False,0.0106725585,-0.0290363013,0.0712709214,True,7,0,0,0,0,False,False
-4.5,7.0,collapse,False,0.0106452850,-0.0315958888,0.0737237405,True,7,0,0,0,0,False,False
-4.5,7.25,collapse,False,0.0106182167,-0.0341427781,0.0761646587,True,7,0,0,0,0,False,False
-4.5,7.5,collapse,False,0.0105913509,-0.0366771096,0.0785938062,True,7,0,0,0,0,False,False
-4.5,7.75,collapse,False,0.0105646849,-0.0391990212,0.0810113104,True,7,0,0,0,0,False,False
-4.5,8.0,collapse,False,0.0105382161,-0.0417086484,0.0834172968,True,7,0,0,0,0,False,False
-4.5,8.25,collapse,False,0.0105119420,-0.0442061245,0.0858118888,True,7,0,0,0,0,False,False
-4.5,8.5,collapse,False,0.0104858600,-0.0466915804,0.0881952075,True,7,0,0,0,0,False,False
-4.5,8.75,collapse,False,0.0104599677,-0.0491651449,0.0905673721,True,7,0,0,0,0,False,False
-4.5,9.0,collapse,False,0.0104342627,-0.0516269444,0.0929285000,True,7,0,0,0,0,False,False
-4.5,9.25,collapse,False,0.0104087426,-0.0540771036,0.0952787063,True,7,0,0,0,0,False,False
-4.5,9.5,collapse,False,0.0103834050,-0.0565157447,0.0976181044,True,7,0,0,0,0,False,False
-4.5,9.75,collapse,False,0.0103582478,-0.0589429881,0.0999468059,True,7,0,0,0,0,False,False
-4.5,10.0,collapse,False,0.0103332685,-0.0613589523,0.1022649205,True,7,0,0,0,0,False,False
-4.5,10.25,collapse,False,0.0103084650,-0.0637637537,0.1045725561,True,7,0,0,0,0,False,False
-4.5,10.5,collapse,False,0.0102838353,-0.0661575070,0.1068698190,True,7,0,0,0,0,False,False
-4.5,10.75,collapse,False,0.0102593770,-0.0685403248,0.1091568135,True,7,0,0,0,0,False,False
-4.5,11.0,collapse,False,0.0102350882,-0.0709123181,0.1114336427,True,7,0,0,0,0,False,False
-4.5,11.25,collapse,False,0.0102109667,-0.0732735960,0.1137004077,True,7,0,0,0,0,False,False
-4.5,11.5,collapse,False,0.0101870107,-0.0756242662,0.1159572081,True,7,0,0,0,0,False,False
-4.5,11.75,collapse,False,0.0101632180,-0.0779644342,0.1182041422,True,7,0,0,0,0,False,False
-4.5,12.0,collapse,False,0.0101395867,-0.0802942042,0.1204413063,True,7,0,0,0,0,False,False
-4.5,12.25,collapse,False,0.0101161150,-0.0826136787,0.1226687957,True,7,0,0,0,0,False,False
-4.5,12.5,collapse,False,0.0100928009,-0.0849229587,0.1248867040,True,7,0,0,0,0,False,False
-4.5,12.75,collapse,False,0.0100696427,-0.0872221434,0.1270951233,True,7,0,0,0,0,False,False
-4.5,13.0,collapse,False,0.0100466384,-0.0895113308,0.1292941445,True,7,0,0,0,0,False,False
-4.5,13.25,collapse,False,0.0100237862,-0.0917906171,0.1314838570,True,7,0,0,0,0,False,False
-4.5,13.5,collapse,False,0.0100010846,-0.0940600973,0.1336643489,True,7,0,0,0,0,False,False
-4.5,13.75,collapse,False,0.0099785316,-0.0963198649,0.1358357070,True,7,0,0,0,0,False,False
-4.5,14.0,collapse,False,0.0099561256,-0.0985700120,0.1379980167,True,7,0,0,0,0,False,False
-4.25,0.0,collapse,False,0.0149153202,0.0587714138,0.0000000000,True,7,0,0,0,0,False,False
-4.25,0.25,collapse,False,0.0148574557,0.0548876688,0.0036591779,True,7,0,0,0,0,False,False
-4.25,0.5,collapse,False,0.0148002687,0.0510342725,0.0072906104,True,7,0,0,0,0,False,False
-4.25,0.75,collapse,False,0.0147437452,0.0472106932,0.0108947754,True,7,0,0,0,0,False,False
-4.25,1.0,collapse,False,0.0146878715,0.0434164139,0.0144721380,True,7,0,0,0,0,False,False
-4.25,1.25,collapse,False,0.0146326345,0.0396509315,0.0180231507,True,7,0,0,0,0,False,False
-4.25,1.5,collapse,False,0.0145780214,0.0359137566,0.0215482540,True,7,0,0,0,0,False,False
-4.25,1.75,collapse,False,0.0145240195,0.0322044128,0.0250478767,True,7,0,0,0,0,False,False
-4.25,2.0,collapse,False,0.0144706169,0.0285224364,0.0285224364,True,7,0,0,0,0,False,False
-4.25,2.25,collapse,False,0.0144178019,0.0248673755,0.0319723399,True,7,0,0,0,0,False,False
-4.25,2.5,collapse,False,0.0143655629,0.0212387902,0.0353979837,True,7,0,0,0,0,False,False
-4.25,2.75,collapse,False,0.0143138889,0.0176362519,0.0387997541,True,7,0,0,0,0,False,False
-4.25,3.0,collapse,False,0.0142627692,0.0140593426,0.0421780278,True,7,0,0,0,0,False,False
-4.25,3.25,collapse,False,0.0142121932,0.0105076551,0.0455331719,True,7,0,0,0,0,False,False
-4.25,3.5,collapse,False,0.0141621507,0.0069807921,0.0488655447,True,7,0,0,0,0,False,False
-4.25,3.75,collapse,False,0.0141126319,0.0034783664,0.0521754957,True,7,0,0,0,0,False,False
-4.25,4.0,collapse,False,0.0140636270,0.0000000000,0.0554633658,True,7,0,0,0,0,False,False
-4.25,4.25,collapse,False,0.0140151268,-0.0034546758,0.0587294878,True,7,0,0,0,0,False,False
-4.25,4.5,collapse,False,0.0139671220,-0.0068860207,0.0619741867,True,7,0,0,0,0,False,False
-4.25,4.75,collapse,False,0.0139196037,-0.0102943863,0.0651977797,True,7,0,0,0,0,False,False
-4.25,5.0,collapse,False,0.0138725633,-0.0136801153,0.0684005766,True,7,0,0,0,0,False,False
-4.25,5.25,collapse,False,0.0138259924,-0.0170435429,0.0715828802,True,7,0,0,0,0,False,False
-4.25,5.5,collapse,False,0.0137798826,-0.0203849962,0.0747449861,True,7,0,0,0,0,False,False
-4.25,5.75,collapse,False,0.0137342261,-0.0237047949,0.0778871833,True,7,0,0,0,0,False,False
-4.25,6.0,collapse,False,0.0136890149,-0.0270032515,0.0810097544,True,7,0,0,0,0,False,False
-4.25,6.25,collapse,False,0.0136442414,-0.0302806711,0.0841129754,True,7,0,0,0,0,False,False
-4.25,6.5,collapse,False,0.0135998982,-0.0335373525,0.0871971165,True,7,0,0,0,0,False,False
-4.25,6.75,collapse,False,0.0135559781,-0.0367735873,0.0902624417,True,7,0,0,0,0,False,False
-4.25,7.0,collapse,False,0.0135124740,-0.0399896611,0.0933092093,True,7,0,0,0,0,False,False
-4.25,7.25,collapse,False,0.0134693790,-0.0431858530,0.0963376722,True,7,0,0,0,0,False,False
-4.25,7.5,collapse,False,0.0134266863,-0.0463624362,0.0993480776,True,7,0,0,0,0,False,False
-4.25,7.75,collapse,False,0.0133843893,-0.0495196779,0.1023406677,True,7,0,0,0,0,False,False
-4.25,8.0,collapse,False,0.0133424817,-0.0526578396,0.1053156793,True,7,0,0,0,0,False,False
-4.25,8.25,collapse,False,0.0133009572,-0.0557771774,0.1082733444,True,7,0,0,0,0,False,False
-4.25,8.5,collapse,False,0.0132598097,-0.0588779420,0.1112138904,True,7,0,0,0,0,False,False
-4.25,8.75,collapse,False,0.0132190331,-0.0619603786,0.1141375395,True,7,0,0,0,0,False,False
-4.25,9.0,collapse,False,0.0131786216,-0.0650247277,0.1170445098,True,7,0,0,0,0,False,False
-4.25,9.25,collapse,False,0.0131385695,-0.0680712246,0.1199350147,True,7,0,0,0,0,False,False
-4.25,9.5,collapse,False,0.0130988713,-0.0711001000,0.1228092636,True,7,0,0,0,0,False,False
-4.25,9.75,collapse,False,0.0130595215,-0.0741115797,0.1256674613,True,7,0,0,0,0,False,False
-4.25,10.0,collapse,False,0.0130205147,-0.0771058853,0.1285098088,True,7,0,0,0,0,False,False
-4.25,10.25,collapse,False,0.0129818457,-0.0800832337,0.1313365032,True,7,0,0,0,0,False,False
-4.25,10.5,collapse,False,0.0129435094,-0.0830438375,0.1341477375,True,7,0,0,0,0,False,False
-4.25,10.75,collapse,False,0.0129055009,-0.0859879054,0.1369437013,True,7,0,0,0,0,False,False
-4.25,11.0,collapse,False,0.0128678152,-0.0889156419,0.1397245801,True,7,0,0,0,0,False,False
-4.25,11.25,collapse,False,0.0128304476,-0.0918272473,0.1424905562,True,7,0,0,0,0,False,False
-4.25,11.5,collapse,False,0.0127933934,-0.0947229185,0.1452418083,True,7,0,0,0,0,False,False
-4.25,11.75,collapse,False,0.0127566480,-0.0976028482,0.1479785118,True,7,0,0,0,0,False,False
-4.25,12.0,collapse,False,0.0127202069,-0.1004672258,0.1507008387,True,7,0,0,0,0,False,False
-4.25,12.25,collapse,False,0.0126840658,-0.1033162369,0.1534089579,True,7,0,0,0,0,False,False
-4.25,12.5,collapse,False,0.0126482203,-0.1061500639,0.1561030351,True,7,0,0,0,0,False,False
-4.25,12.75,collapse,False,0.0126126663,-0.1089688855,0.1587832331,True,7,0,0,0,0,False,False
-4.25,13.0,collapse,False,0.0125773996,-0.1117728773,0.1614497116,True,7,0,0,0,0,False,False
-4.25,13.25,collapse,False,0.0125424162,-0.1145622116,0.1641026275,True,7,0,0,0,0,False,False
-4.25,13.5,collapse,False,0.0125077121,-0.1173370578,0.1667421347,True,7,0,0,0,0,False,False
-4.25,13.75,collapse,False,0.0124732835,-0.1200975818,0.1693683846,True,7,0,0,0,0,False,False
-4.25,14.0,collapse,False,0.0124391266,-0.1228439470,0.1719815258,True,7,0,0,0,0,False,False
-4.0,0.0,collapse,False,0.0194101243,0.0761334856,0.0000000000,True,7,0,0,0,0,False,False
-4.0,0.25,collapse,False,0.0193109338,0.0710175812,0.0047345054,True,7,0,0,0,0,False,False
-4.0,0.5,collapse,False,0.0192132759,0.0659544409,0.0094220630,True,7,0,0,0,0,False,False
-4.0,0.75,collapse,False,0.0191171087,0.0609428459,0.0140637337,True,7,0,0,0,0,False,False
-4.0,1.0,collapse,False,0.0190223920,0.0559816217,0.0186605406,True,7,0,0,0,0,False,False
-4.0,1.25,collapse,False,0.0189290870,0.0510696358,0.0232134708,True,7,0,0,0,0,False,False
-4.0,1.5,collapse,False,0.0188371566,0.0462057953,0.0277234772,True,7,0,0,0,0,False,False
-4.0,1.75,collapse,False,0.0187465651,0.0413890456,0.0321914799,True,7,0,0,0,0,False,False
-4.0,2.0,collapse,False,0.0186572781,0.0366183681,0.0366183681,True,7,0,0,0,0,False,False
-4.0,2.25,collapse,False,0.0185692624,0.0318927785,0.0410050009,True,7,0,0,0,0,False,False
-4.0,2.5,collapse,False,0.0184824861,0.0272113257,0.0453522095,True,7,0,0,0,0,False,False
-4.0,2.75,collapse,False,0.0183969186,0.0225730899,0.0496607978,True,7,0,0,0,0,False,False
-4.0,3.0,collapse,False,0.0183125301,0.0179771813,0.0539315439,True,7,0,0,0,0,False,False
-4.0,3.25,collapse,False,0.0182292921,0.0134227387,0.0581652012,True,7,0,0,0,0,False,False
-4.0,3.5,collapse,False,0.0181471770,0.0089089285,0.0623624994,True,7,0,0,0,0,False,False
-4.0,3.75,collapse,False,0.0180661582,0.0044349430,0.0665241454,True,7,0,0,0,0,False,False
-4.0,4.0,collapse,False,0.0179862100,0.0000000000,0.0706508249,True,7,0,0,0,0,False,False
-4.0,4.25,collapse,False,0.0179073075,-0.0043966590,0.0747432022,True,7,0,0,0,0,False,False
-4.0,4.5,collapse,False,0.0178294267,-0.0087557691,0.0788019223,True,7,0,0,0,0,False,False
-4.0,4.75,collapse,False,0.0177525445,-0.0130780438,0.0828276105,True,7,0,0,0,0,False,False
-4.0,5.0,collapse,False,0.0176766384,-0.0173641749,0.0868208744,True,7,0,0,0,0,False,False
-4.0,5.25,collapse,False,0.0176016867,-0.0216148341,0.0907823034,True,7,0,0,0,0,False,False
-4.0,5.5,collapse,False,0.0175276683,-0.0258306738,0.0947124704,True,7,0,0,0,0,False,False
-4.0,5.75,collapse,False,0.0174545630,-0.0300123271,0.0986119320,True,7,0,0,0,0,False,False
-4.0,6.0,collapse,False,0.0173823510,-0.0341604097,0.1024812290,True,7,0,0,0,0,False,False
-4.0,6.25,collapse,False,0.0173110132,-0.0382755195,0.1063208875,True,7,0,0,0,0,False,False
